Author,URL,Points
reginecruz,https://steemit.com/blocktradesworldcup/@reginecruz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
ray147880,https://steemit.com/blocktradesworldcup/@ray147880/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
raviyanda,https://steemit.com/blocktradesworldcup/@raviyanda/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
ramsesuchiha,https://steemit.com/blocktradesworldcup/@ramsesuchiha/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
praz735u5,https://steemit.com/blocktradesworldcup/@praz735u5/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
poenbit,https://steemit.com/blocktradesworldcup/@poenbit/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
peeknpoke,https://steemit.com/blocktradesworldcup/@peeknpoke/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
osmerj,https://steemit.com/blocktradesworldcup/@osmerj/dtymk-the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
osmanlemus,https://steemit.com/blocktradesworldcup/@osmanlemus/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
omerbayrak,https://steemit.com/blocktradesworldcup/@omerbayrak/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
numpypython,https://steemit.com/blocktradesworldcup/@numpypython/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
muzaifwani,https://steemit.com/blocktradesworldcup/@muzaifwani/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
muslemtumin21,https://steemit.com/blocktradeworldcup/@muslemtumin21/the-blocktades-world-cup-or-or-pilihan-saya-untuk-perempat-final-517d5e4b72683,1
moises-moran,https://steemit.com/blocktradesworldcup/@moises-moran/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
marlina2017,https://steemit.com/blocktradesworldcup/@marlina2017/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
marinesb,https://steemit.com/blocktradesworldcup/@marinesb/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
marie4love,https://steemit.com/blocktradesworldcup/@marie4love/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
mariajose440,https://steemit.com/blocktradesworldcup/@mariajose440/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
maltoz,https://steemit.com/blocktradesworldcup/@maltoz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
longberry,https://steemit.com/blocktradesworldcup/@longberry/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-ed58807fe65d1,1
leeart,https://steemit.com/blocktradesworldcup/@leeart/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
komoezaw,https://steemit.com/blocktradesworldcup/@komoezaw/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
koenau,https://steemit.com/blocktradesworldcup/@koenau/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
klen.civil,https://steemit.com/blocktradesworldcup/@klen.civil/world-cup-or-my-selections-for-the-quarter-finals,1
jonelescalona,https://steemit.com/blocktradesworldcup/@jonelescalona/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
johnhtims,https://steemit.com/blocktradesworldcup/@johnhtims/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
johannfrare,https://steemit.com/blocktradesworldcup/@johannfrare/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
jmetroya,https://steemit.com/blocktradesworldcup/@jmetroya/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
jesusb63,https://steemit.com/blocktradesworldcup/@jesusb63/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
javehimself,https://steemit.com/blocktradesworldcup/@javehimself/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
itikna09,https://steemit.com/blocktradesworldcup/@itikna09/world-cup-or-my-selections-for-the-quarter-finals,1
ibeljr,https://steemit.com/blocktradesworldcup/@ibeljr/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
homesteadlt,https://steemit.com/blocktradesworldcup/@homesteadlt/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
herverisson,https://steemit.com/blocktradesworldcup/@herverisson/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
herlife,https://steemit.com/blocktradesworldcup/@herlife/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
henryn2020,https://steemit.com/blocktradesworldcup/@henryn2020/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
greciav,https://steemit.com/blocktradesworldcup/@greciav/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
gracefavour,https://steemit.com/blocktradesworldcup/@gracefavour/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
gmaktub,https://steemit.com/blocktradesworldcup/@gmaktub/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
g-e-m-i-n-i,https://steemit.com/blocktradesworldcup/@g-e-m-i-n-i/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-g-e-m-i-n-i,1
fujoshi94,https://steemit.com/blocktradesworldcup/@fujoshi94/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
franciscana23,https://steemit.com/blocktradesworldcup/@franciscana23/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
fastold,https://steemit.com/blocktradesworldcup/@fastold/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
edy90,https://steemit.com/blocktradesworldcup/@edy90/wor-cup-my-or-selections-for-finals-the-quarter,1
dwiitavita,https://steemit.com/blocktradesworldcup/@dwiitavita/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
dwiazzahra,https://steemit.com/blocktradesworldcup/@dwiazzahra/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
danlloyd,https://steemit.com/blocktradesworldcup/@danlloyd/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
crisangel,https://steemit.com/blocktradesworldcup/@crisangel/theblocktradesworldcupmyselectionsforthequarterfinals-ll1k9ho3mi,1
colon2018,https://steemit.com/blocktradesworldcup/@colon2018/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
ciuoto,https://steemit.com/blocktradesworldcup/@ciuoto/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
carolinacardoza,https://steemit.com/blocktradesworldcup/@carolinacardoza/quarter-finals-stage-submit-your-entry-to-keep-competing-for-the-2-000-sbd-prize-pool,1
borban,https://steemit.com/blocktradesworldcup/@borban/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
bigbos99,https://steemit.com/blocktradesworldcup/@bigbos99/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-0fe5c5b69d0ae,1
barindo,https://steemit.com/blocktradesworldcup/@barindo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
arunava,https://steemit.com/blocktradesworldcup/@arunava/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
aronnaawe,https://steemit.com/blocktradesworldcup/@aronnaawe/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-de18dad3afa61,1
apiprincz,https://steemit.com/blocktradesworldcup/@apiprincz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
antoniomontilva,https://steemit.com/blocktradesworldcup/@antoniomontilva/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
andimalaria,https://steemit.com/blocktradesworldcup/@andimalaria/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
amryksr,https://steemit.com/blocktradesworldcup/@amryksr/the-blocktrades-world-cup-or-my-selections-for-the-quarter-final-e07c289c840a7,1
amaliatul,https://steemit.com/blocktradesworldcup/@amaliatul/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
airmatti,https://steemit.com/blocktradesworldcup/@airmatti/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
acostacazorla,https://steemit.com/blocktradesworldcup/@acostacazorla/quarter-finals-stage-submit-your-entry-to-keep-competing-for-the-2-000-sbd-prize-pool,1
yusuf89,https://steemit.com/blocktradesworldcup/@yusuf89/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
yuniswett454,https://steemit.com/blocktradesworldcup/@yuniswett454/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-0c53484fe66e,1
wakreycreative,https://steemit.com/blocktradesworldcup/@wakreycreative/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-91f76e6772209,1
unforgettable,https://steemit.com/blocktradesworldcup/@unforgettable/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
total88,https://steemit.com/blocktradesworldcup/@total88/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
tixinhacapitinha,https://steemit.com/blocktradesworldcup/@tixinhacapitinha/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
team1,https://steemit.com/blocktradesworldcup/@team1/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
talaxy,https://steemit.com/blocktradesworldcup/@talaxy/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
syahruddin,https://steemit.com/blocktradesworldcup/@syahruddin/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
sweethoney,https://steemit.com/blocktradesworldcup/@sweethoney/my-selections-for-the-russia-fifa-world-cup,1
steem16,https://steemit.com/blocktradesworldcup/@steem16/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
solcross,https://steemit.com/blocktradesworldcup/@solcross/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
salsabilaa,https://steemit.com/blocktradesworldcup/@salsabilaa/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-5911f8fab5443,1
sajidulislam,https://steemit.com/blocktradesworldcup/@sajidulislam/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
rosmi,https://steemit.com/blocktradesworldcup/@rosmi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-0287121db6835,1
rivalzzz,https://steemit.com/blocktradesworldcup/@rivalzzz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
ritfuse,https://steemit.com/blocktradesworldcup/@ritfuse/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-0f2a7436b2fa7,1
raminet,https://steemit.com/blocktradesworldcup/@raminet/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
putry01,https://steemit.com/blocktradesworldcup/@putry01/the-blocktrades-world-cup-or-my-selections-for-the-e7a351f6c5572,1
premier-league,https://steemit.com/blocktradesworldcup/@premier-league/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b6c7b9b901bf5,1
osmania,https://steemit.com/blocktradesworldcup/@osmania/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
nonongfaizah,https://steemit.com/blocktradesworldcup/@nonongfaizah/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
noman.rider,https://steemit.com/blocktradesworldcup/@noman.rider/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
muhammadrizki96,https://steemit.com/blocktradesworldcup/@muhammadrizki96/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
muhammad-reza,https://steemit.com/blocktradesworldcup/@muhammad-reza/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b34ce66421d1a,1
muelli,https://steemit.com/blocktradesworldcup/@muelli/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
mrtt,https://steemit.com/blocktradesworldcup/@mrtt/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
machroezar,https://steemit.com/blocktradesworldcup/@machroezar/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-dc1bae278dac2est,1
lunaticpandora,https://steemit.com/blocktradesworldcup/@lunaticpandora/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
leahghotti,https://steemit.com/blocktradesworldcup/@leahghotti/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
lavanyalakshman,https://steemit.com/blocktradesworldcup/@lavanyalakshman/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-43aef9be49bd5,1
kona,https://steemit.com/blocktradesworldcup/@kona/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
khairiati,https://steemit.com/blocktradesworldcup/@khairiati/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-d22d077e50efb,1
kanrat,https://steemit.com/blocktradesworldcup/@kanrat/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
kadabra,https://steemit.com/blocktradesworldcup/@kadabra/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
jengley,https://steemit.com/spanish/@jengley/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
jassennessaj,https://steemit.com/blocktradesworldcup/@jassennessaj/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
jasiu,https://steemit.com/blocktradesworldcup/@jasiu/the-title-of-your-post-must-be-the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
incrediblesnow,https://steemit.com/blocktradesworldcup/@incrediblesnow/my-selections-for-the-russia-world-cup-organised-by-blocktrades,1
iabuse,https://steemit.com/blocktradesworldcup/@iabuse/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
honeydue,https://steemit.com/blocktradesworldcup/@honeydue/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
hera-b,https://steemit.com/blocktradesworldcup/@hera-b/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-9a46fba876aedest,1
flowerr,https://steemit.com/blocktradesworldcup/@flowerr/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
fahmidamti,https://steemit.com/blocktradesworldcup/@fahmidamti/world-cup-or-my-selections-for-the-quarter-finals-07ed123067e0e,1
erikklok,https://steemit.com/blocktradesworldcup/@erikklok/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
drawingpencil,https://steemit.com/blocktradesworldcup/@drawingpencil/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
donnest,https://steemit.com/blocktradesworldcup/@donnest/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
dexterdev,https://steemit.com/blocktradesworldcup/@dexterdev/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
coccodema,https://steemit.com/blocktradesworldcup/@coccodema/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
cinelonga,https://steemit.com/blocktradesworldcup/@cinelonga/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
bustanul,https://steemit.com/blocktradesworldcup/@bustanul/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
bluewinter,https://steemit.com/blocktradesworldcup/@bluewinter/my-selections-for-the-russia-world-cup,1
azwarrangkuti,https://steemit.com/blocktradesworldcup/@azwarrangkuti/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
assasin,https://steemit.com/blocktradesworldcup/@assasin/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
arvindkumar,https://steemit.com/blocktradesworldcup/@arvindkumar/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-arvindkumar-d9a7ed1a71639est,1
alpaya,https://steemit.com/blocktradesworldcup/@alpaya/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-22c6c71924009,1
alfaykami,https://steemit.com/blocktradesworldcup/@alfaykami/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-3f33413e3962d,1
zulycost,https://steemit.com/blocktradesworldcup/@zulycost/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
usaha,https://steemit.com/blocktradesworldcup/@usaha/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-58d66dc3cf75f,1
tusroni,https://steemit.com/blocktradesworldcup/@tusroni/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
tcpaikano,https://steemit.com/blocktradesworldcup/@tcpaikano/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
suheri,https://steemit.com/blocktradesworldcup/@suheri/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
nahin007,https://steemit.com/blocktradesworldcup/@nahin007/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
mariitabrito,https://steemit.com/blocktradesworldcup/@mariitabrito/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
junef,https://steemit.com/blocktradesworldcup/@junef/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-9c88e2c141e78,1
jadams2k18,https://steemit.com/blocktradesworldcup/@jadams2k18/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
informet,https://steemit.com/blocktradesworldcup/@informet/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
howtostartablog,https://steemit.com/blocktradesworldcup/@howtostartablog/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
generation,https://steemit.com/blocktradesworldcup/@generation/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
fakhri82,https://steemit.com/blocktradesworldcup/@fakhri82/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
elmauza,https://steemit.com/blocktradeswordcub/@elmauza/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
eli1107,https://steemit.com/blocktradesworldcup/@eli1107/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
cobadile,https://steemit.com/blocktradesworldcup/@cobadile/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-6fdd150202468,1
bulukatsilei,https://steemit.com/blocktradesworldcup/@bulukatsilei/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-d38214d012f8e,1
audreyclaire,https://steemit.com/blocktradesworldcup/@audreyclaire/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
ace108,https://steemit.com/blocktradesworldcup/@ace108/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
zeul,https://steemit.com/blocktradesworldcup/@zeul/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
yuniswety4,https://steemit.com/blocktradesworldcup/@yuniswety4/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-d9ad4b3faaeeb,1
yuniasyaf,https://steemit.com/blocktradesworldcup/@yuniasyaf/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
yamaagni,https://steemit.com/blocktradesworldcup/@yamaagni/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
tychoxi,https://steemit.com/blocktradesworldcup/@tychoxi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
tomosan,https://steemit.com/blocktradesworldcup/@tomosan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
sparkesy43,https://steemit.com/blocktradesworldcup/@sparkesy43/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
pawpawpaw,https://steemit.com/blocktradesworldcup/@pawpawpaw/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
nurulfazillah,https://steemit.com/blocktradesworldcup/@nurulfazillah/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b21fbb8cca25a,1
luisveco88,https://steemit.com/blocktradesworldcup/@luisveco88/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
jhonathan28,https://steemit.com/blocktradesworldcup/@jhonathan28/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
ingenierogabriel,https://steemit.com/blocktradesworldcup/@ingenierogabriel/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
hevictor,https://steemit.com/blocktradesworldcup/@hevictor/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
eddard,https://steemit.com/blocktradesworldcup/@eddard/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
dindasteem,https://steemit.com/blocktradesworldcup/@dindasteem/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-179f1824e9855,1
carlosgu,https://steemit.com/blocktradesworldcup/@carlosgu/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
alpayasteem,https://steemit.com/blocktradesworldcup/@alpayasteem/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-673a13f6eb412,1
alkmaar,https://steemit.com/blocktradesworldcup/@alkmaar/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
maloalejandro,https://steemit.com/blocktradesworldcup/@maloalejandro/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
kex,https://steemit.com/blocktradesworldcup/@kex/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
cryptobols,https://steemit.com/blocktradesworldcup/@cryptobols/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
tex73110,https://steemit.com/spanish/@tex73110/the-blocktrades-world-cup-or-mis-selecciones-para-las-finales-de-cuartos,1
redouanemez,https://steemit.com/blocktradesworldcup/@redouanemez/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
arnaldomcr12,https://steemit.com/blocktradesworldcup/@arnaldomcr12/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
blockcryptochain,https://steemit.com/blocktradesworldcup/@blockcryptochain/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
amosbastian,https://steemit.com/blocktradesworldcup/@amosbastian/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
zekans84,https://steemit.com/busy/@zekans84/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
reyvaj,https://steemit.com/blocktradesworldcup/@reyvaj/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
yaibak,https://steemit.com/blocktradesworldcup/@yaibak/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
xioran,https://steemit.com/blocktradesworldcup/@xioran/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
v4vapid,https://steemit.com/blocktradesworldcup/@v4vapid/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
sljivanono,https://steemit.com/blocktradesworldcup/@sljivanono/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
shortcut,https://steemit.com/blocktradesworldcup/@shortcut/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
room9,https://steemit.com/blocktradesworldcup/@room9/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
rebatesteem,https://steemit.com/blocktradesworldcup/@rebatesteem/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
predestination,https://steemit.com/blocktradesworldcup/@predestination/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
pkocjan,https://steemit.com/blocktradesworldcup/@pkocjan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
neyamulhasan,https://steemit.com/blocktradesworldcup/@neyamulhasan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
mirrors,https://steemit.com/blocktradesworldcup/@mirrors/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
melvadg,https://steemit.com/blocktradesworldcup/@melvadg/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
mansurson,https://steemit.com/blocktradesworldcup/@mansurson/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-1c767777fd546,0
kryptomario,https://steemit.com/blocktradesworldcup/@kryptomario/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
killbill73,https://steemit.com/blocktradesworldcup/@killbill73/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
khrom,https://steemit.com/blocktradesworldcup/@khrom/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
kenneth1,https://steemit.com/blocktradesworldcup/@kenneth1/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
kal-el,https://steemit.com/blocktradesworldcup/@kal-el/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
josegregori,https://steemit.com/blocktradesworldcup/@josegregori/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
josealbertomg71,https://steemit.com/blocktradesworldcup/@josealbertomg71/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
jkfarza,https://steemit.com/blocktradesworldcup/@jkfarza/the-blocktrades-world-cup-or-my-selections-for-the-quater-final,0
icomment,https://steemit.com/blocktradesworldcup/@icomment/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
exqueila,https://steemit.com/blocktradesworldcup/@exqueila/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
disguarpe,https://steemit.com/blocktradesworldcup/@disguarpe/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
darius86,https://steemit.com/blocktradesworldcup/@darius86/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
dailafuentes,https://steemit.com/blocktradesworldcup/@dailafuentes/the-blocktrades-world-cup-my-selections-for-the-quarter-finals,0
camiloferrua,https://steemit.com/blocktradesworldcup/@camiloferrua/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
amri,https://steemit.com/bloctradesworldcup/@amri/world-cup-or-my-selections-for-the-quarter-finals,0
alexandrafv,https://steemit.com/blocktradesworldcup/@alexandrafv/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
abiel,https://steemit.com/blocktradesworldcup/@abiel/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
zairildamti,https://steemit.com/blocktradesworldcup/@zairildamti/world-cup-or-my-selections-for-the-quarter-finals,0
yasu24,https://steemit.com/japanese/@yasu24/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-8,0
ulqu3,https://steemit.com/blocktradesworldcup/@ulqu3/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
tiktik,https://steemit.com/blocktradesworldcup/@tiktik/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
tiatu,https://steemit.com/blocktradesworldcup/@tiatu/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
solperez,https://steemit.com/blocktradesworldcup/@solperez/quarter-finals-stage-submit-your-entry-to-keep-competing-for-the-2-000-sbd-prize-pool,0
sirtorito,https://steemit.com/blocktradesworldcup/@sirtorito/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
shankstaicho,https://steemit.com/blocktradesworldcup/@shankstaicho/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
rubendariogil,https://steemit.com/blocktradesworldcup/@rubendariogil/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
rahmee,https://steemit.com/blocktradesworldcup/@rahmee/the-blocktradesworld-cup-or-my-selections-for-the-quarter-finals-f2abb3c321cad,0
rahmats,https://steemit.com/blocktradesworldcup/@rahmats/world-cup-or-my-selections-for-the-quarter-finals,0
practicaleric,https://steemit.com/blocktradesworldcup/@practicaleric/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
oscarcede,https://steemit.com/blocktradesworldcup/@oscarcede/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
oscarcc89,https://steemit.com/blocktradesworldcup/@oscarcc89/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
lapanterarosa,https://steemit.com/blocktradesworldcup/@lapanterarosa/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
kylestam,https://steemit.com/blocktradesworldcup/@kylestam/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
knowledge-seeker,https://steemit.com/blocktradesworldcup/@knowledge-seeker/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
kirstin,https://steemit.com/blocktradesworldcup/@kirstin/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
